Deal ID,Company ID,Company Name,Description,Investor ID,Investor Name,Investor Status,Primary Investor Type,Preferred Industries,Investor HQ,Lead Partner,Lead/Sole,Deal No.,"Total Deal Size (million, USD)",Deal Size Status,Deal Type 1,Deal Class,Company City,Company Post Code,Company Country/Territory,Deal Status,Primary Industry Sector,Primary Industry Group,Primary Industry Code,Verticals,All Industries,Business Status,Financing Status
283393-27T,497894-95,Naboo,"Operator of a venue reservation platform intended to help organizations to replace the traditional corporate working culture. The company's platform offers a mini-social network that helps organizations manage all aspects of the reservation, synchronize the availabilities of the employees concerned and organize the stay with related services, enabling organizations to give more freedom and flexibility to employees, while preserving the collective and the corporate culture.",51311-35,Notion Capital,Active Investor,Venture Capital,"Agriculture, Financial Services, Healthcare Technology Systems, IT Services, Logistics, Software","London, United Kingdom",Itxaso del Palacio,Yes,3.0,20.7,Actual,Early Stage VC,Venture Capital,Paris,75008.0,France,Completed,Business Products and Services (B2B),Commercial Services,Human Capital Services,HR Tech,"Human Capital Services*; Media and Information Services (B2B); Other Restaurants, Hotels and Leisure; Business/Productivity Software",Generating Revenue,Venture Capital-Backed
258420-70T,435467-98,Alice & Bob,"Developer of error-free quantum computers designed to help industries and researchers solve quantum problems. The company's computer has self-correcting superconducting quantum bits that enable fault-tolerant quantum computing and can run any quantum algorithm, enabling researchers to quantum algorithms and solve various complex problems.",109408-06,AXA Venture Partners,Active Investor,Venture Capital,"Healthcare Technology Systems, Insurance, Software","Paris, France",François Robinet,Yes,9.0,103.49,Actual,Later Stage VC,Venture Capital,Paris,75015.0,France,Completed,Information Technology,Computer Hardware,"Computers, Parts and Peripherals",,"Computers, Parts and Peripherals*",Generating Revenue,Venture Capital-Backed
258420-70T,435467-98,Alice & Bob,"Developer of error-free quantum computers designed to help industries and researchers solve quantum problems. The company's computer has self-correcting superconducting quantum bits that enable fault-tolerant quantum computing and can run any quantum algorithm, enabling researchers to quantum algorithms and solve various complex problems.",58004-02,Bpifrance,Active Investor,Sovereign Wealth Fund,"Apparel and Accessories, Commercial Products, Commercial Services, Communications and Networking, Consumer Non-Durables, Energy Equipment, Exploration, Production and Refining, Insurance, Media, Other Information Technology, Pharmaceuticals and Biotechnology, Restaurants, Hotels and Leisure, Retail, Software","Paris, France",François Charbonnier,Yes,9.0,103.49,Actual,Later Stage VC,Venture Capital,Paris,75015.0,France,Completed,Information Technology,Computer Hardware,"Computers, Parts and Peripherals",,"Computers, Parts and Peripherals*",Generating Revenue,Venture Capital-Backed
258420-70T,435467-98,Alice & Bob,"Developer of error-free quantum computers designed to help industries and researchers solve quantum problems. The company's computer has self-correcting superconducting quantum bits that enable fault-tolerant quantum computing and can run any quantum algorithm, enabling researchers to quantum algorithms and solve various complex problems.",62981-92,Breega,Active Investor,Venture Capital,"Business Equipment and Supplies, Commercial Services, Computer Hardware, Financial Services, IT Services, Retail, Software, Telecommunications Service Providers","Paris, France",Maximilien Bacot,No,9.0,103.49,Actual,Later Stage VC,Venture Capital,Paris,75015.0,France,Completed,Information Technology,Computer Hardware,"Computers, Parts and Peripherals",,"Computers, Parts and Peripherals*",Generating Revenue,Venture Capital-Backed
258420-70T,435467-98,Alice & Bob,"Developer of error-free quantum computers designed to help industries and researchers solve quantum problems. The company's computer has self-correcting superconducting quantum bits that enable fault-tolerant quantum computing and can run any quantum algorithm, enabling researchers to quantum algorithms and solve various complex problems.",11170-63,Elaia Partners,Active Investor,Venture Capital,"Biotechnology, Business Products and Services (B2B), Software","Paris, France",Anne-Sophie Carrese,No,9.0,103.49,Actual,Later Stage VC,Venture Capital,Paris,75015.0,France,Completed,Information Technology,Computer Hardware,"Computers, Parts and Peripherals",,"Computers, Parts and Peripherals*",Generating Revenue,Venture Capital-Backed
258420-70T,435467-98,Alice & Bob,"Developer of error-free quantum computers designed to help industries and researchers solve quantum problems. The company's computer has self-correcting superconducting quantum bits that enable fault-tolerant quantum computing and can run any quantum algorithm, enabling researchers to quantum algorithms and solve various complex problems.",509138-65,Future French Champions,Active Investor,Venture Capital,"Healthcare, Software","Paris, France",Antoine Emmanuelli,Yes,9.0,103.49,Actual,Later Stage VC,Venture Capital,Paris,75015.0,France,Completed,Information Technology,Computer Hardware,"Computers, Parts and Peripherals",,"Computers, Parts and Peripherals*",Generating Revenue,Venture Capital-Backed
258420-70T,435467-98,Alice & Bob,"Developer of error-free quantum computers designed to help industries and researchers solve quantum problems. The company's computer has self-correcting superconducting quantum bits that enable fault-tolerant quantum computing and can run any quantum algorithm, enabling researchers to quantum algorithms and solve various complex problems.",166283-74,Supernova Invest,Active Investor,Venture Capital,"Application Software, Communications and Networking, Energy, Healthcare Devices and Supplies, Healthcare Technology Systems, Other IT Services, Other Software, Pharmaceuticals and Biotechnology","Paris, France",Etienne Moreau,No,9.0,103.49,Actual,Later Stage VC,Venture Capital,Paris,75015.0,France,Completed,Information Technology,Computer Hardware,"Computers, Parts and Peripherals",,"Computers, Parts and Peripherals*",Generating Revenue,Venture Capital-Backed
283138-39T,595804-69,Hexana,"Operator of small modular reactors intended to reduce the volume of nuclear waste. The company offers a sodium-cooled fast neutron reactor, integrated with a high-temperature storage device, enabling the energy industry to have flexible electricity production on demand and provide process heat directly.",522750-16,Blast.Club,Active Investor,Other,,"Paris, France",Anthony Bourbon,No,2.0,15.52,Actual,Early Stage VC,Venture Capital,Aix-en-Provence,13290.0,France,Completed,Energy,"Exploration, Production and Refining",Energy Production,CleanTech,Energy Production*,Generating Revenue,Venture Capital-Backed
283138-39T,595804-69,Hexana,"Operator of small modular reactors intended to reduce the volume of nuclear waste. The company offers a sodium-cooled fast neutron reactor, integrated with a high-temperature storage device, enabling the energy industry to have flexible electricity production on demand and provide process heat directly.",56595-34,Région Sud Investissement,Active Investor,Venture Capital,"Commercial Products, Commercial Services, Energy, Infrastructure, Software","Marseille, France",Pierre Joubert,No,2.0,15.52,Actual,Early Stage VC,Venture Capital,Aix-en-Provence,13290.0,France,Completed,Energy,"Exploration, Production and Refining",Energy Production,CleanTech,Energy Production*,Generating Revenue,Venture Capital-Backed
282839-50T,554536-81,BCHEF,"Operator of a French fast-food restaurant chain intended to provide high-quality and affordable burgers and pastries. The company's platform offers a variety of food options including burgers, bagels, salads, pastries and beverages, enabling customers to enjoy a delicious and convenient meal.",741020-77,Alexis Bourdon,Active Investor,Angel (individual),,,Alexis Bourdon,No,2.0,1.86,Actual,Later Stage VC,Venture Capital,Courbevoie,92400.0,France,Completed,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Restaurants and Bars,E-Commerce,"Restaurants and Bars*; Food Products; Other Restaurants, Hotels and Leisure",Generating Revenue,Venture Capital-Backed
282703-69T,469892-89,Aisprid,"Manufacturer of autonomous robots intended to promote local fruits and vegetable production. The company specializes in drones and other electronic equipment that offer a new dimension to horticulture for harvesting and soft picking of fragile fruits and veggies like strawberries and tomatoes, enabling farm owners to tackle labor shortages.",58004-02,Bpifrance,Active Investor,Sovereign Wealth Fund,"Apparel and Accessories, Commercial Products, Commercial Services, Communications and Networking, Consumer Non-Durables, Energy Equipment, Exploration, Production and Refining, Insurance, Media, Other Information Technology, Pharmaceuticals and Biotechnology, Restaurants, Hotels and Leisure, Retail, Software","Paris, France",Clémentine Cazenave,No,3.0,10.34,Actual,Later Stage VC,Venture Capital,Saint-Malo,35400.0,France,Completed,Information Technology,Computer Hardware,Other Hardware,"AgTech, Artificial Intelligence & Machine Learning, Manufacturing, Robotics and Drones, Supply Chain Tech",Other Hardware*; Other Agriculture,Generating Revenue,Venture Capital-Backed
